fpl_code,fpl_player_name,fpl_first_name,fpl_second_name,fpl_position,understat_player_id,understat_first_name,understat_second_name,understat_web_name,confidence_level
483365,Rowe,Jonathan,Rowe,MID,10172,Jonathan,Rowe,Rowe,HIGH
484389,Dovin,Oliver,Dovin,GKP,,,,,NONE
484420,E.Le Fée,Enzo,Le Fée,MID,8651,Enzo,Le Fée,Le Fée,HIGH
485047,Morato,Felipe,Rodrigues da Silva,DEF,13068,Felipe,Rodrigues da Silva,Morato,HIGH
485055,Kinsky,Antonín,Kinsky,GK,13348,Antonín,Kinsky,Kinsky,HIGH
485337,Guessand,Evann,Guessand,MID,8006,Evann,Guessand,Guessand,HIGH
485711,Šeško,Benjamin,Sesko,FWD,11974,Benjamin,Sesko,Sesko,HIGH
486385,Beto,Norberto Bercique,Gomes Betuncal,FWD,9983,Norberto Bercique,Gomes Betuncal,Beto,HIGH
486520,Gruev,Ilia,Gruev,MID,8000,Ilia,Gruev,Gruev,HIGH
486672,Caicedo,Moisés,Caicedo Corozo,MID,9453,Moisés,Caicedo Corozo,Caicedo,HIGH
486870,Alves,Frederik,Alves,DEF,9254,Frederik,Alves,Alves,HIGH
487053,Udogie,Destiny,Udogie,DEF,8831,Destiny,Udogie,Udogie,HIGH
487117,Ferguson,Evan,Ferguson,FWD,10177,Evan,Ferguson,Ferguson,HIGH
487676,Hume,Trai,Hume,DEF,13713,Trai,Hume,Hume,HIGH
487702,Koleosho,Luca,Koleosho,MID,10620,Luca,Koleosho,Koleosho,HIGH
487818,Whitworth,Joseph,Whitworth,GK,11005,Joseph,Whitworth,Whitworth,HIGH
487828,Forson,Omari,Forson,MID,12340,Omari,Forson,Forson,HIGH
487836,Hackford,Antwoine,Hackford,FWD,9222,Antwoine,Hackford,Hackford,HIGH
487837,Mubama,Divin,Mubama,FWD,11242,Divin,Mubama,Mubama,HIGH
487838,Hall,Lewis,Hall,DEF,10216,Lewis,Hall,Hall,HIGH
487968,Al-Dakhil,Ameen,Al-Dakhil,DEF,11699,Ameen,Al Dakhil,Dakhil,HIGH
487992,Ruggeri,Matteo,Ruggeri,DEF,,,,,NONE
488024,Yeremy,Yéremy,Pino Santos,MID,9024,Yeremi,Pino,Pino,HIGH
488213,Tolu,Tolu,Arokodare,FWD,8875,Tolu,Arokodare,Arokodare,HIGH
488404,Pellistri,Facundo,Pellistri Rebollo,MID,9324,Facundo,Pellistri Rebollo,Pellistri,HIGH
488439,Coulibaly,Woyo,Coulibaly,DEF,12782,Woyo,Coulibaly,Coulibaly,HIGH
488464,Wiley,Caleb,Wiley,DEF,12837,Caleb,Wiley,Wiley,HIGH
489571,Green,Etienne,Green,GKP,9294,,,,MEDIUM
489580,Ramsay,Calvin,Ramsay,DEF,11214,,,,MEDIUM
489639,Verbruggen,Bart,Verbruggen,GK,11711,Bart,Verbruggen,Verbruggen,HIGH
489706,Devenny,Justin,Devenny,MID,13038,Justin,Devenny,Devenny,HIGH
489888,Adli,Amine,Adli,MID,8211,Amine,Adli,Adli,HIGH
490000,Nna Noukeu,Blondy,Nna Noukeu,GKP,,,,,NONE
490094,Iroegbunam,Tim,Iroegbunam,MID,9554,Tim,Iroegbunam,Iroegbunam,HIGH
490142,Potts,Freddie,Potts,MID,13724,Freddie,Potts,Potts,HIGH
490145,Scarlett,Dane,Scarlett,FWD,9332,Dane,Scarlett,Scarlett,HIGH
490146,Stansfield,Jay,Stansfield,FWD,10718,Jay,Stansfield,Stansfield,HIGH
490150,Ndiweni,Michael,Ndiweni,FWD,12215,Michael,Ndiweni,Ndiweni,HIGH
490161,Kamara,Abu,Kamara,MID,10526,,,,MEDIUM
490503,Edozie,Samuel,Edozie,MID,10072,Samuel,Edozie,Edozie,HIGH
490721,H.Bueno,Hugo,Bueno López,DEF,10140,Hugo,Bueno López,Bueno,HIGH
490881,Collyer,Toby,Collyer,MID,12461,Toby,Collyer,Collyer,HIGH
490885,Earthy,George,Earthy,MID,12474,George,Earthy,Earthy,HIGH
491007,D.Essugo,Dário,Luís Essugo,MID,13094,Dário,Essugo,Essugo,HIGH
491012,Y. Chermiti,Youssef,Ramalho Chermiti,FWD,11984,Youssef,Ramalho Chermiti,Y. Chermiti,HIGH
491279,Van de Ven,Micky,van de Ven,DEF,10050,Micky,van de Ven,Van de Ven,HIGH
491287,Barrenechea,Enzo,Barrenechea,MID,11140,Enzo,Barrenechea,Barrenechea,HIGH
491501,McConnell,James,McConnell,MID,11811,James,McConnell,McConnell,HIGH
491557,Metcalfe,Jenson,Metcalfe,MID,12269,Jenson,Metcalfe,Metcalfe,HIGH
491559,Price,Isaac,Price,MID,9470,Isaac,Price,Price,HIGH
491598,Peupion,Cameron,Peupion,MID,11544,Cameron,Peupion,Peupion,HIGH
491745,Campbell,Elijah,Campbell,DEF,12270,,,,MEDIUM
491970,Clark,Bobby,Clark,MID,10997,Bobby,Clark,Clark,HIGH
492066,Huggins,Niall,Huggins,FWD,9219,Niall,Huggins,Huggins,HIGH
492368,Schmidt,Isaac,Schmidt,DEF,13974,,,,MEDIUM
492373,Cresswell,Charlie,Cresswell,DEF,9220,Charlie,Cresswell,Cresswell,HIGH
492498,Borges Rodrigues,Raphael,Borges Rodrigues,MID,,,,,NONE
492776,Lembikisa,Dexter,Lembikisa,DEF,11233,Dexter,Lembikisa,Lembikisa,HIGH
492777,Bradley,Conor,Bradley,DEF,10120,Conor,Bradley,Bradley,HIGH
492831,Amdouni,Zeki,Amdouni,FWD,11701,Zeki,Amdouni,Amdouni,HIGH
492859,Gnonto,Wilfried,Gnonto,FWD,11155,Wilfried,Gnonto,Gnonto,HIGH
493105,Garnacho,Alejandro,Garnacho,MID,10552,Alejandro,Garnacho,Garnacho,HIGH
493125,Dragusin,Radu,Drăgușin,DEF,9105,Radu,Dragusin,Drăgușin,HIGH
493250,Amad,Amad,Diallo,MID,8127,Amad,Diallo,Amad,HIGH
493362,Xavi,Xavi,Simons,MID,8700,Xavi,Simons,Simons,HIGH
493837,Matete,Jay,Matete,MID,,,,,NONE
493934,Baah,Kwadwo,Baah,MID,9846,Kwadwo,Baah,Baah,HIGH
494041,Brierley,Ethan,Brierley,MID,11986,Ethan,Brierley,Brierley,HIGH
494307,Alleyne,Max,Alleyne,DEF,13298,Max,Alleyne,Alleyne,HIGH
494521,Truffert,Adrien,Truffert,DEF,8640,Adrien,Truffert,Truffert,HIGH
494541,Doyle,Kamari,Doyle,MID,11582,Kamari,Doyle,Doyle,HIGH
494543,Ballard,Dominic,Ballard,FWD,11583,Dominic,Ballard,Ballard,HIGH
494595,Wirtz,Florian,Wirtz,MID,8397,Florian,Wirtz,Wirtz,HIGH
494779,Grønbæk,Albert,Grønbæk,MID,12880,Albert,Grønbæk,Grønbæk,HIGH
494928,Sanchez,Juanlu,Sánchez,DEF,,,,,NONE
494950,Cartwright,Harvey,Cartwright,GKP,,,,,NONE
494960,Hartman,Quilindschy,Hartman,DEF,13727,Quilindschy,Hartman,Hartman,HIGH
495024,Jay Robinson,Jay,Robinson,FWD,13582,Jay,Robinson,Robinson,HIGH
495145,Paulsen,Alex,Paulsen,GKP,,,,,NONE
495161,Stamenic,Marko,Stamenić,MID,,,,,NONE
495542,Nkounkou,Niels,Nkounkou,DEF,8109,Niels,Nkounkou,Nkounkou,HIGH
496178,Dixon,Roman,Dixon,DEF,12946,Roman,Dixon,Dixon,HIGH
496179,Devine,Alfie,Devine,MID,9306,Alfie,Devine,Devine,HIGH
496185,Gordon,Kaide,Gordon,MID,10118,Kaide,Gordon,Gordon,HIGH
496208,Doak,Ben,Doak,MID,11231,Ben,Doak,Doak,HIGH
496221,Wharton,Adam,Wharton,MID,12409,Adam,Wharton,Wharton,HIGH
496228,Perkins,Sonny,Perkins,MID,10141,Sonny,Perkins,Perkins,HIGH
496279,Heath,Isaac,Heath,MID,13457,,,,MEDIUM
496661,Dibling,Tyler,Dibling,MID,10586,Tyler,Dibling,Dibling,HIGH
496683,Kinsey,Max,Kinsey,DEF,11365,Max,Kinsey-Wellings,Kinsey-Wellings,MEDIUM
497606,Chirewa,Tawanda,Chirewa,MID,12234,Tawanda,Chirewa,Chirewa,HIGH
497894,Højlund,Rasmus,Højlund,FWD,11055,Rasmus,Højlund,Højlund,HIGH
497949,Møller Wolfe,David,Møller Wolfe,DEF,13740,David,Møller Wolfe,Møller Wolfe,HIGH
498016,Roefs,Robin,Roefs,GK,13712,Robin,Roefs,Roefs,HIGH
498046,Oulad M'hand,Salah-Eddine,Oulad M'hand,MID,10351,Salah-Eddine,Oulad M'hand,Oulad M'hand,HIGH
498444,Chavarria,Pep,Chavarría,DEF,,,,,NONE
499167,Nichols,Josh,Nichols,DEF,13115,Josh,Nichols,Nichols,HIGH
499169,Lewis-Skelly,Myles,Lewis-Skelly,MID,12272,Myles,Lewis-Skelly,Lewis-Skelly,HIGH
499175,Nwaneri,Ethan,Nwaneri,MID,11132,Ethan,Nwaneri,Nwaneri,HIGH
499300,Aznou,Adam,Aznou,DEF,12371,,,,MEDIUM
499309,Marc Guiu,Marc,Guiu Paz,FWD,11633,Marc,Guiu Paz,Marc Guiu,HIGH
499604,Rayan,Rayan Vitor,Simplício Rocha,MID,14395,,Rayan,Rayan,HIGH
499716,Rowswell,James,Rowswell,DEF,14176,James,Rowswell,Rowswell,HIGH
499717,Meghoma,Jayden,Meghoma,DEF,13067,Jayden,Meghoma,Meghoma,HIGH
499721,Moore,Mikey,Moore,MID,12603,Mikey,Moore,Moore,HIGH
499724,Amo-Ameyaw,Samuel,Amo-Ameyaw,MID,11618,Samuel,Amo-Ameyaw,Amo-Ameyaw,HIGH
499726,Olusesi,Callum,Olusesi,MID,13224,Callum,Olusesi,Olusesi,HIGH
499857,Sharman-Lowe,Teddy,Sharman-Lowe,GKP,12561,,,,MEDIUM
500016,Welington,Welington Damascena,Santos,DEF,13403,Welington Damascena,Santos,Welington,HIGH
500040,Mosquera,Cristhian,Mosquera,DEF,10024,Cristhian,Mosquera,Mosquera,HIGH
500058,Danns,Jayden,Danns,FWD,12455,Jayden,Danns,Danns,HIGH
500151,Savona,Nicolò,Savona,DEF,12905,Nicolò,Savona,Savona,HIGH
500696,Triantis,Nectarios,Triantis,MID,,,,,NONE
500926,Edwards,Ronnie,Edwards,DEF,13239,Ronnie,Edwards,Edwards,HIGH
500957,Destan,Enis,Destan,FWD,,,,,NONE
501284,Olakigbe,Michael,Olakigbe,MID,11487,Michael,Olakigbe,Olakigbe,HIGH
501390,Núñez,Marcelino,Núñez,MID,,,,,NONE
501459,Sakamoto,Tatsuhiro,Sakamoto,MID,,,,,NONE
501770,Nelson,Ben,Nelson,DEF,10167,Ben,Nelson,Nelson,HIGH
501837,Mosquera,Yerson,Mosquera,DEF,9958,Yerson,Mosquera Valdelamar,Mosquera,HIGH
501902,Hughes,Charlie,Hughes,DEF,,,,,NONE
502222,Sosa,Ramón,Sosa,MID,13021,Ramón,Sosa,Sosa,HIGH
502500,Thiago,Igor Thiago,Nascimento Rodrigues,FWD,13222,Igor Thiago,Nascimento Rodrigues,Thiago,HIGH
502697,Alcaraz,Carlos,Alcaraz Durán,MID,11297,Carlos,Alcaraz,Alcaraz,HIGH
502988,Imray,Danny,Imray,DEF,14355,,,,MEDIUM
503037,Emegha,Emmanuel,Emegha,FWD,11817,,,,MEDIUM
503139,Scott,Alex,Scott,MID,12149,Alex,Scott,Scott,HIGH
503300,Cox,Matthew,Cox,GKP,10093,,,,MEDIUM
503301,Hutchinson,Omari,Giraud-Hutchinson,MID,10348,Omari,Hutchinson,Hutchinson,HIGH
503714,Ugochukwu,Lesley,Ugochukwu,MID,9451,Lesley,Ugochukwu,Ugochukwu,HIGH
503724,Assignon,Lorenz,Assignon,DEF,8973,Lorenz,Assignon,Assignon,HIGH
504198,Slimane,Anis,Slimane,MID,11730,Anis,Ben Slimane,Slimane,HIGH
504296,Ebere,Coby,Ebere,MID,13462,,,,MEDIUM
504598,Gore,Daniel,Gore,MID,11987,Daniel,Gore,Gore,HIGH
504783,Kamaldeen,Kamaldeen,Sulemana,MID,9630,Kamaldeen,Sulemana,Kamaldeen,HIGH
505079,McNally,Alfie,McNally,GKP,14308,,,,MEDIUM
505187,Casadei,Cesare,Casadei,MID,10433,Cesare,Casadei,Casadei,HIGH
507433,Valdimarsson,Hákon,Valdimarsson,GK,12595,Hákon,Valdimarsson,Valdimarsson,HIGH
508395,Yarmoliuk,Yehor,Yarmoliuk,MID,11772,Yegor,Yarmoliuk,Yarmoliuk,HIGH
508479,Jørgensen,Filip,Jørgensen,GK,9272,Filip,Jørgensen,Jørgensen,HIGH
509291,André,André,Trindade da Costa Neto,MID,13022,André,Trindade da Costa Neto,André,HIGH
509416,Ayari,Yasin,Ayari,MID,11385,Yasin,Ayari,Ayari,HIGH
510281,Savinho,Sávio 'Savinho',Moreira de Oliveira,MID,11735,Sávio 'Savinho',Moreira de Oliveira,Sávio,HIGH
510362,Toti,Toti António,Gomes,DEF,10293,Toti António,Gomes,Toti,HIGH
510363,Chiquinho,Francisco Jorge,Tomás Oliveira,MID,10327,Francisco Jorge,Tomás Oliveira,Chiquinho,HIGH
510500,Jota Silva,João Pedro,Ferreira Silva,MID,12766,João Pedro,Ferreira Silva,Jota Silva,HIGH
510663,Ekitiké,Hugo,Ekitiké,FWD,8995,Hugo,Ekitike,Ekitike,HIGH
511499,Tel,Mathys,Tel,MID,9780,Mathys,Tel,Tel,HIGH
511783,Zaroury,Anass,Zaroury,MID,11703,Anass,Zaroury,Zaroury,HIGH
512462,O'Brien,Jake,O'Brien,DEF,12014,Jake,O'Brien,O'Brien,HIGH
513046,Danilo,Danilo,dos Santos de Oliveira,MID,11317,Danilo,dos Santos de Oliveira,Danilo,HIGH
513086,Schuster,Jannik,Schuster,DEF,,,,,NONE
513418,Schade,Kevin,Schade,MID,9156,Kevin,Schade,Schade,HIGH
513433,Gruda,Brajan,Gruda,MID,11310,Brajan,Gruda,Gruda,HIGH
513466,Röhl,Merlin,Röhl,MID,11331,Merlin,Röhl,Röhl,HIGH
513527,El Khannouss,Bilal,El Khannouss,MID,13020,Bilal,El Khannouss,El Khannouss,HIGH
513545,Sangaré,Mamadou,Sangaré,MID,,,,,NONE
513588,Donley,Jamie,Donley,FWD,12118,Jamie,Donley,Donley,HIGH
513834,Moran,Andrew,Moran,MID,11193,Andrew,Moran,Moran,HIGH
514254,Gómez,Diego,Gómez,MID,13364,Diego,Gómez,Gómez,HIGH
514277,Tauriainen,Jimi,Tauriainen,MID,12497,Jimi,Tauriainen,Tauriainen,HIGH
514280,Gilchrist,Alfie,Gilchrist,DEF,11595,Alfie,Gilchrist,Gilchrist,HIGH
514287,Swinkels,Sil,Swinkels,DEF,11393,Sil,Swinkels,Swinkels,HIGH
514315,Sousa,Lino,da Cruz Sousa,DEF,11133,Lino,Sousa,Sousa,MEDIUM
514356,Lavia,Roméo,Lavia,MID,10004,Roméo,Lavia,Lavia,HIGH
514362,Ojinnaka,Temple,Ojinnaka,MID,12575,,,,MEDIUM
514514,Koumas,Lewis,Koumas,MID,12434,Lewis,Koumas,Koumas,HIGH
514613,Johnson,Zak,Johnson,DEF,,,,,NONE
515024,Harris,Luke,Harris,MID,10719,Luke,Harris,Harris,HIGH
515046,Ellborg,Melker,Ellborg,GKP,14425,Melker,Ellborg,Ellborg,HIGH
515501,Álvaro Fernández,Álvaro,Fernández,DEF,5191,Álvaro,Fernández,Fernández,HIGH
515571,Larios,Juan,Larios López,DEF,11078,Juan,Larios López,Larios,HIGH
515597,Bogarde,Lamare,Bogarde,DEF,10025,Lamare,Bogarde,Bogarde,HIGH
515621,Chadi Riad,Chadi,Riad Dnanou,DEF,11167,Chadi,Riad Dnanou,Chadi Riad,HIGH
516159,Zych,Oliwier,Zych,GK,11394,Oliwier,Zych,Zych,HIGH
516211,Sima,Abdallah,Sima,MID,11046,,,,MEDIUM
516234,Gray,Charlie,Gray,MID,14255,,,,MEDIUM
516250,Wright,Jacob,Wright,MID,12427,Jacob,Wright,Wright,HIGH
516875,Hollingshead,Ronnie,Hollingshead,GKP,14218,,,,MEDIUM
516895,Mainoo,Kobbie,Mainoo,MID,11174,Kobbie,Mainoo,Mainoo,HIGH
516939,Agbadou,Emmanuel,Agbadou,DEF,10856,Emmanuel,Agbadou,Agbadou,HIGH
517052,N.Jackson,Nicolas,Jackson,FWD,10048,Nicolas,Jackson,N.Jackson,HIGH
517179,Pond,Alfie,Pond,DEF,13117,Alfie,Pond,Pond,HIGH
518030,Weiss,Max,Weiß,GKP,13731,Max,Weiss,Weiss,HIGH
518335,Merrick,Max,Merrick,GKP,14317,,,,MEDIUM
518438,Casey,Kaelan,Casey,DEF,11409,Kaelan,Casey,Casey,HIGH
518442,Orford,Lewis,Orford,MID,12296,Lewis,Orford,Orford,HIGH
518466,Kambwala,Willy,Kambwala,DEF,12275,Willy,Kambwala,Kambwala,HIGH
518620,Ângelo,Ângelo Gabriel,Borges Damaceno,MID,11818,Ângelo Gabriel,Borges Damaceno,Ângelo,HIGH
518906,Bevan,Owen,Bevan,DEF,11034,Owen,Bevan,Bevan,HIGH
519198,Matos,Alex,Matos,MID,12086,Alex,Matos,Matos,HIGH
519321,Dorrington,Alfie,Dorrington,DEF,12193,Alfie,Dorrington,Dorrington,HIGH
519324,Cozier-Duberry,Amario,Cozier-Duberry,MID,11241,Amario,Cozier-Duberry,Cozier-Duberry,HIGH
519327,Abbott,George,Abbott,MID,11509,George,Abbott,Abbott,HIGH
519440,Lucky,Wellity,Lucky,DEF,14236,,,,MEDIUM
519634,Seelt,Jenson,Seelt,DEF,13714,Jenson,Seelt,Seelt,HIGH
519895,Sonne,Oliver,Sonne,DEF,13726,Oliver,Sonne,Sonne,HIGH
519913,Fletcher,Tyler,Fletcher,MID,14272,Tyler,Fletcher,Fletcher,HIGH
520295,D.D.Fofana,David Datro,Fofana,FWD,11295,David Datro,Fofana,D.D.Fofana,HIGH
521966,Munroe,Finley,Munroe,DEF,12581,Finley,Munroe,Munroe,HIGH
522047,Muharemović,Tarik,Muharemović,DEF,13879,Tarik,Muharemovic,Muharemovic,HIGH
523700,Jebbison,Daniel,Jebbison,FWD,9509,Daniel,Jebbison,Jebbison,HIGH
523705,Tchatchoua,Jackson,Tchatchoua,DEF,12113,Jackson,Tchatchoua,Tchatchoua,HIGH
523957,T.Bénie,Bénie,Traoré,FWD,11729,Bénie,Traoré,Traoré,HIGH
524180,Humphreys,Cameron,Humphreys,MID,1061,Cameron,Humphreys,Humphreys,HIGH
530121,Silcott-Duberry,Zain,Silcott-Duberry,MID,13351,Zain,Silcott-Duberry,Silcott-Duberry,HIGH
530318,Rodney,Kaden,Rodney,MID,11033,Kaden,Rodney,Rodney,HIGH
530335,Pablo,Pablo Felipe,Pereira de Jesus,FWD,14290,,Pablo,Pablo,HIGH
531170,Djiga,Nasser,Djiga,DEF,13463,Nasser,Djiga,Djiga,HIGH
531363,Fraser,Nathan,Fraser,FWD,11210,Nathan,Fraser,Fraser,HIGH
531442,A.Fatawu,Abdul,Fatawu,MID,12911,Abdul,Fatawu,A.Fatawu,HIGH
531989,Ozoh,David,Ozoh,MID,11268,David,Ozoh,Ozoh,HIGH
531997,Cartwright,Henry,Cartwright,MID,13273,Henry,Cartwright,Cartwright,HIGH
532372,Arblaster,Oliver,Arblaster,MID,12449,Oliver,Arblaster,Arblaster,HIGH
532529,Hinshelwood,Jack,Hinshelwood,MID,11269,Jack,Hinshelwood,Hinshelwood,HIGH
532534,Alves,Will,Alves,MID,13302,Will,Alves,Alves,HIGH
532535,Wilson-Brown,Thomas,Wilson-Brown,DEF,13304,Thomas,Wilson-Brown,Wilson-Brown,HIGH
532605,Andrey Santos,Andrey,Nascimento dos Santos,MID,11808,Andrey,Nascimento dos Santos,Andrey Santos,HIGH
533463,O.Dango,Dango,Ouattara,MID,9662,Dango,Ouattara,Ouattara,HIGH
533710,Morgan,Iwan,Morgan,FWD,13472,,,,MEDIUM
534392,Burstow,Mason,Burstow,FWD,11810,Mason,Burstow,Burstow,HIGH
534836,Patterson,Travis,Patterson,DEF,11507,,,,MEDIUM
535017,Eyestone,Julian,Eyestone,GKP,13408,,,,MEDIUM
535301,Baleba,Carlos,Baleba,MID,10527,Carlos,Baleba,Baleba,HIGH
535818,Adingra,Simon,Adingra,MID,11710,Simon,Adingra,Adingra,HIGH
535928,Bajcetic,Stefan,Bajčetić Maquieira,MID,10723,Stefan,Bajcetic,Bajcetic,HIGH
536109,Scarles,Ollie,Scarles,DEF,12358,Oliver,Scarles,Scarles,HIGH
536119,Crew,Charlie,Crew,MID,,,,,NONE
536134,Kyerematen,Rio,Kyerematen,MID,14409,,,,MEDIUM
536241,Sherif,Martin,Sherif,FWD,13345,Martin,Sherif,Sherif,HIGH
536661,Angulo,Nilson,Angulo,MID,14424,Nilson,Angulo,Angulo,HIGH
536694,M.França,Matheus,França de Oliveira,MID,12152,Matheus,França de Oliveira,Matheus França,HIGH
536908,Veliz,Alejo,Véliz,FWD,12105,Alejo,Véliz,Veliz,HIGH
536916,Buonanotte,Facundo,Buonanotte,MID,11362,Facundo,Buonanotte,Buonanotte,HIGH
537043,Kesler Hayden,Kaine,Kesler Hayden,DEF,9409,Kaine,Hayden,Hayden,HIGH
537403,Young,Kadan,Young,MID,11240,Kadan,Young,Kadan Young,HIGH
538007,David,Promise,David,FWD,,,,,NONE
538207,Osula,William,Osula,FWD,9556,William,Osula,Osula,HIGH
538210,Brooks,Andre,Brooks,MID,11731,Andre,Brooks,Brooks,HIGH
538638,Bindon,Tyler,Bindon,DEF,,,,,NONE
539142,Amenda,Aurèle,Amenda,DEF,12955,Aurèle,Amenda,Amenda,HIGH
539721,McConville,Ruairi,McConville,DEF,13219,Ruairi,McConville,McConville,HIGH
540324,Belloumi,Mohamed,Belloumi,MID,,,,,NONE
541462,Akinmboni,Matai,Akinmboni,DEF,13344,Matai,Akinmboni,Akinmboni,HIGH
543158,Barco,Valentín,Barco,DEF,12498,Valentín,Barco,Barco,HIGH
543295,Milambo,Antoni,Milambo,MID,13780,Antoni,Milambo,Milambo,HIGH
543968,Emersonn,Emersonn,Correia da Silva,FWD,,,,,NONE
544877,Kerkez,Milos,Kerkez,DEF,11709,Milos,Kerkez,Kerkez,HIGH
545477,A.Murphy,Alex,Murphy,DEF,12199,Alex,Murphy,A.Murphy,HIGH
545508,O'Brien-Whitmarsh,Joseph,O'Brien-Whitmarsh,MID,13258,Joseph,O'Brien-Whitmarsh,O'Brien-Whitmarsh,HIGH
546600,Van Oevelen,Kayne,van Oevelen,GKP,,,,,NONE
547027,Diarra,Habib,Diarra,MID,9767,Habib,Diarra,Diarra,HIGH
547037,Fletcher,Jack,Fletcher,MID,13150,Jack,Fletcher,Fletcher,HIGH
547410,H.Jones,Harrison,Jones,MID,13722,,,,MEDIUM
547676,Fredricson,Tyler,Fredricson,DEF,13467,Tyler,Fredricson,Fredricson,HIGH
547686,De Fougerolles,Luc,De Fougerolles,DEF,12172,,,,MEDIUM
547692,Rak-Sakyi,Samuel,Rak-Sakyi,MID,13286,Samuel,Rak-Sakyi,Rak-Sakyi,HIGH
547701,Gray,Archie,Gray,MID,10184,Archie,Gray,Gray,HIGH
547716,Parkinson,Ben,Parkinson,FWD,12198,Ben,Parkinson,Parkinson,HIGH
547719,Miley,Lewis,Miley,MID,11386,Lewis,Miley,Miley,HIGH
547720,Tasker,Charlie,Tasker,DEF,13570,,,,MEDIUM
547801,Bates,Callum,Bates,MID,13204,Callum,Bates,Bates,HIGH
548308,A.Phillips,Ashley,Phillips,DEF,12031,Ashley,Phillips,Phillips,HIGH
549067,Abbott,Zach,Abbott,DEF,13306,Zach,Abbott,Abbott,HIGH
549068,Kellyman,Omari,Kellyman,MID,11739,Omari,Kellyman,Kellyman,HIGH
549074,Watson,Tom,Watson,MID,14029,Tom,Watson,Watson,HIGH
549329,Lucas Pires,Lucas,Pires Silva,DEF,11824,Lucas,Pires,Pires,HIGH
549344,Curtis,Sam,Curtis,DEF,12465,Sam,Curtis,Curtis,HIGH
549640,Golding,Michael,Golding,MID,13606,Michael,Golding,Golding,HIGH
549653,Bassette,Norman,Bassette,FWD,,,,,NONE
549912,Talbi,Chemsdine,Talbi,MID,13717,Chemsdine,Talbi,Talbi,HIGH
549939,Penders,Mike,Penders,GKP,13816,,,,MEDIUM
550090,Coppola,Diego,Coppola,DEF,10169,Diego,Coppola,Coppola,HIGH
550141,Mazilu,Adrian,Mazilu,MID,,,,,NONE
550596,Sadi,Dominic,Sadi,MID,11300,Dominic,Sadi,Sadi,HIGH
550615,George,Tyrique,George,MID,12573,Tyrique,George,George,HIGH
550839,Odobert,Wilson,Odobert,MID,10822,Wilson,Odobert,Odobert,HIGH
550864,Yoro,Leny,Yoro,DEF,10564,Leny,Yoro,Yoro,HIGH
551153,Luís Hemir,Luís Hemir,Silva Semedo,FWD,,,,,NONE
551206,Banel,Jaydon,Banel,MID,14281,Jaydon,Banel,Banel,HIGH
551210,Hato,Jorrel,Hato,DEF,13776,Jorrel,Hato,Hato,HIGH
551221,Setford,Tommy,Setford,GK,13011,Tommy,Setford,Setford,HIGH
551226,M.Fernandes,Mateus Gonçalo,Espanha Fernandes,MID,12948,Mateus Gonçalo,Espanha Fernandes,M.Fernandes,HIGH
551230,Renato Veiga,Renato,Palma Veiga,MID,11383,Renato,Palma Veiga,Renato Veiga,HIGH
551232,Ribeiro,Rodrigo,Duarte Ribeiro,FWD,12418,Rodrigo,Ribeiro,Ribeiro,HIGH
551262,Markelo,Jahnoah,Markelo,FWD,,,,,NONE
551466,García,Gonzalo,García,FWD,,,,,NONE
551483,A.Jimenez,Álex,Jiménez Sánchez,DEF,12168,Alejandro,Jiménez,Jiménez,HIGH
551499,Munoz,Victor,Munoz,MID,13279,Víctor,Muñoz,Muñoz,HIGH
552425,Peck,Sydie,Peck,MID,12251,Sydie,Peck,Peck,HIGH
552427,Lankshear,Will,Lankshear,FWD,13127,Will,Lankshear,Lankshear,HIGH
552946,Hjertø-Dahl,Jens,Hjertø-Dahl,MID,,,,,NONE
553299,Takai,Takai,Kōta,DEF,14279,,,,MEDIUM
553746,Shahar,Leo,Shahar,DEF,13572,,,,MEDIUM
553783,Zambrano,Óscar,Zambrano,MID,,,,,NONE
554194,Simpson-Pusey,Jahmai,Simpson-Pusey,DEF,13185,Jahmai,Simpson-Pusey,Simpson-Pusey,HIGH
554197,Rigg,Chris,Rigg,MID,13719,Chris,Rigg,Rigg,HIGH
554578,Jaouen,Ewen,Jaouen,GKP,,,,,NONE
554605,Huijsen,Dean,Huijsen,DEF,11943,Dean,Huijsen,Huijsen,HIGH
556637,Oriola,Nehemiah,Oriola,MID,14127,Nehemiah,Oriola,Oriola,HIGH
556639,Fitzgerald,Jayce,Fitzgerald,MID,13196,Jayce,Fitzgerald,Fitzgerald,HIGH
557012,Walle Egeli,Sindre,Walle Egeli,FWD,,,,,NONE
559152,Gozo,Zavier,Gozo,MID,,,,,NONE
559610,Bentt,Luka,Bentt,MID,14405,,,,MEDIUM
559684,Moorhouse,Jack,Moorhouse,MID,13468,,,,MEDIUM
559962,Jimoh,Jamaldeen,Jimoh,MID,13310,Jamaldeen,Jimoh,Jimoh,HIGH
560248,Meupiyou,Bastien,Meupiyou,DEF,11775,Bastien,Meupiyou,Meupiyou,HIGH
560262,Kroupi.Jr,Eli Junior,Kroupi,FWD,11504,Eli,Junior Kroupi,Junior Kroupi,HIGH
560441,Cuiabano,Luis Eduardo,Soares da Silva,DEF,,,,,NONE
560552,Kevin,Kevin,Santos Lopes de Macedo,MID,14030,,Kevin,Kevin,HIGH
561245,Rodríguez,Álvaro,Rodríguez,FWD,11186,,,,MEDIUM
563324,Clarke,Brayden,Clarke,DEF,13607,,,,MEDIUM
